movie,1290.4849315068266
seat,1023.0575342465652
great,809.863013698626
theater,741.7260273972557
ticket,615.9698630136963
place,608.5753424657531
time,606.9726027397256
love,571.5013698630148
watch,533.8712328767155
movies,513.6712328767151
good,493.17808219178386
popcorn,397.07123287671425
5,372.0575342465772
come,350.7643835616452
free,348.0986301369879
like,330.7095890410968
best,326.7589041095902
theatre,323.92602739726146
food,323.5342465753436
nice,301.64931506849405
just,298.1616438356175
park,288.8712328767133
drink,288.6739726027406
night,278.35890410959024
2,277.95890410959026
3d,273.29315068493315
now,272.1178082191789
service,270.9452054794528
clean,245.47397260274047
price,239.88767123287732
buy,236.90684931506888
early,235.50958904109652
day,233.9698630136994
awesome,228.90958904109684
line,210.15342465753497
check,206.30958904109644
new,199.15890410958949
kid,192.11232876712373
staff,189.0821917808221
not,186.24109589041132
make,179.59452054794554
bar,179.30136986301397
tuesdays,176.42465753424685
recline,175.90136986301383
screen,174.83287671232898
3,169.046575342466
card,166.69589041095918
wait,165.21095890410987
bring,163.8328767123289
no,163.5342465753426
game,161.27397260273983
theaters,159.42191780821938
online,155.3671232876714
imax,154.85205479452057
better,154.49863013698643
people,151.5808219178082
fun,150.91506849315064
amaze,147.02465753424653
tuesday,146.81643835616433
ca,145.03561643835613
lot,144.54246575342458
need,143.05205479452044
date,140.99999999999991
open,140.04109589041082
way,136.99726027397242
film,136.60547945205465
chair,133.2273972602739
really,132.504109589041
use,132.37808219178072
experience,131.45205479452042
comfy,129.99452054794506
big,128.66849315068475
family,126.01643835616424
sure,123.26027397260259
play,123.07671232876699
room,121.55890410958892
notto,120.93424657534236
youre,120.84931506849301
little,118.87671232876703
order,118.72328767123281
6,118.35890410958889
avengers,117.95068493150657
im,117.56986301369842
start,116.8328767123286
1,114.90410958904093
beer,113.1424657534245
comfortable,112.09315068493142
friendly,110.74794520547933
cheap,110.47671232876702
super,108.2328767123286
wa,107.50136986301358
enjoy,103.0219178082191
reserve,102.44931506849304
cool,102.05205479452043
sit,100.52602739726021
amc,99.97534246575333
stand,99.72602739726018
snack,96.2219178082191
favorite,96.1123287671232
4,96.09863013698617
dark,94.27945205479433
saw,93.53150684931494
right,92.11780821917796
deal,91.58630136986292
row,90.98356164383559
say,90.74520547945195
small,90.47123287671222
close,90.35068493150675
long,89.69863013698622
cup,89.40547945205468
purchase,88.64657534246567
matinee,88.56164383561634
hunger,87.99999999999982
look,87.60547945205468
pretty,87.51506849315061
know,86.56712328767112
home,85.32054794520539
lol,84.60821917808208
try,84.27671232876705
bad,84.17808219178073
finally,84.12328767123276
concession,82.47945205479448
old,82.43835616438348
ive,81.87123287671227
star,81.1068493150684
work,79.93698630136981
tonight,79.60821917808208
dirty,79.26027397260275
sell,79.10958904109583
worth,78.96164383561634
house,78.72328767123281
sound,78.46027397260268
bowl,78.00547945205471
app,77.78082191780821
minutes,77.57534246575338
pass,77.51506849315061
hours,77.29315068493146
weekend,76.98082191780811
save,76.95890410958899
reward,76.81643835616434
8,76.30684931506842
large,75.8657534246575
ask,75.41643835616432
man,73.43835616438346
fast,73.34246575342456
horrible,73.33424657534242
vegas,73.03835616438347
10,72.51780821917801
harkins,71.88219178082184
regal,71.41095890410955
serve,71.07671232876706
harry,69.66027397260262
point,69.58630136986295
crowd,68.94246575342457
theres,68.68493150684928
leave,67.717808219178
pay,67.51506849315062
walk,67.331506849315
stay,66.61643835616435
end,66.60821917808212
potter,66.46027397260264
town,66.29863013698626
rock,66.27945205479448
think,66.23013698630133
cinema,65.49863013698624
real,65.49863013698624
next,64.69041095890404
machine,64.62465753424657
thank,64.60547945205474
money,64.31780821917803
busy,64.18082191780817
today,63.676712328767046
inside,61.95342465753419
outside,61.51232876712324
location,61.495890410958864
book,60.48767123287669
ted,59.999999999999915
concessions,59.967123287671214
street,59.180821917808146
worst,59.11506849315067
21,58.71506849315061
rude,58.59178082191779
eat,58.290410958904054
avoid,58.186301369863
buck,58.11506849315064
special,57.95616438356163
sign,57.92602739726026
recliner,57.87671232876709
knight,57.59999999999992
hot,57.452054794520485
baby,57.14794520547938
let,56.87123287671227
adult,56.58082191780818
area,56.372602739726005
15,56.364383561643805
wine,56.284931506849276
spot,55.23013698630133
live,54.90410958904104
break,54.8438356164383
war,54.599999999999966
bite,54.531506849315036
week,54.479452054794464
year,54.46301369863009
available,54.43013698630136
refill,54.17808219178079
late,53.75068493150679
nothave,53.731506849315025
fro,53.684931506849274
pick,53.61917808219176
america,53.526027397260215
arrive,53.12328767123286
w,53.05479452054789
captain,52.479452054794464
visit,52.21369863013695
batman,51.99999999999994
hope,51.704109589041046
person,51.39178082191778
floor,51.3616438356164
beautiful,51.22191780821917
expensive,51.172602739726
never,51.07397260273972
happy,51.038356164383515
thor,51.01643835616433
soda,50.92328767123286
theyre,50.72602739726025
venue,50.52876712328768
rise,50.39999999999995
recliners,50.156164383561624
vip,50.10136986301369
hour,49.73150684931504
black,49.690410958904074
customer,49.59726027397259
smell,49.49863013698629
validate,49.43835616438355
bathrooms,49.36712328767123
away,49.01643835616434
pack,48.93972602739722
nota,48.87397260273972
discount,48.73972602739726
run,48.638356164383524
tip,48.4821917808219
hangover,47.99999999999996
cash,47.871232876712305
slow,47.78356164383561
fee,47.2986301369863
catch,47.26849315068491
half,47.09589041095889
butter,46.7671232876712
birthday,46.76438356164381
ice,46.64109589041095
casino,46.56164383561642
mondays,46.39999999999998
12,46.25753424657531
extra,46.15616438356163
ready,45.52328767123284
far,45.10136986301367
dollar,44.895890410958884
school,44.64931506849313
drive,44.564383561643815
